"","id","aptadvicefail","aptexpectancyfail","aptadvicesucc","aptexpectancysucc","effortadvicefail","effortexpectancyfail","effortadvicesucc","effortexpectancysucc","stratadvisefail","stratexpectancyfail","stratadvicesucc","stratexpectancysucc","actions","investigate","invest","switch","transfer","expectancy","aptout","aptvar","aptuncon","effortout","effortvar","effortuncon","moodout","moodvar","mooduncon","stratout","stratvar","stratuncon","luckout","luckvar","luckuncon","taskout","taskvar","taskuncon","sms1","sms2","sms3","sms4","sms5","sms6","sms7","sms8","sms","smo1","smo2","smo3","smo","so1","so2","so3","so4","so","gender","race_1","race_2","race_3","race_4","race_4_text","race_5","race_7","age","education","scenario","valence","attribution","do-br-fl_26","do-bl-so","redo_val","redo_den","redo_final","method_val","method_den","method","bruteforce_val","bruteforce_den","bruteforce_final","tangiblerewards_val","tangiblerewards_den","tangiblerewards","threat_val","threat_den","threat","redo_den2","redo_val2","redo","bruteforce_den2","bruteforce_val2","bruteforce","race","aptitude.locus","strategy.locus","effort.locus","aptitude.var","strategy.var","effort.var","aptitude.uncon","strategy.uncon","effort.uncon","locusout","variability","uncontrollability"
"183",188,NA,NA,NA,NA,NA,NA,"I'm already planning on showcasing the work, I guess during the showcase, I would make sure to acknowledge to everyone the effort & work put in by the employee.",7,NA,NA,NA,NA,"I'm already planning on showcasing the work, I guess during the showcase, I would make sure to acknowledge to everyone the effort & work put in by the employee.",0,0,0,0,7,1,4,4,1,4,1,1,7,1,1,4,4,4,4,7,7,7,5,4,4,4,2,4,4,4,5,3.875,5,4,4,4.333333333,3,4,3,3,3.25,2,"White",NA,NA,NA,NA,NA,NA,38,3,"Effort Scenario Success","Success","Effort","Luck Dimensions|Mood Dimensions|Effort Dimensions|Aptitude Dimensions|Strategy Dimensions|Task Dimensions","Q90|SO3|SO1|SO4|SO2",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"White",NA,NA,1,NA,NA,4,NA,NA,1,1,4,1
"184",189,NA,NA,NA,NA,NA,NA,"I would do my best to implement the proposal. I would make sure they get their name for the credit of their hard work. I want them to feel like they are cared for.",11,NA,NA,NA,NA,"I would do my best to implement the proposal. I would make sure they get their name for the credit of their hard work. I want them to feel like they are cared for.",0,0,0,0,11,7,7,7,1,1,1,1,1,1,1,1,1,7,7,7,4,4,5,5,5,5,1,5,5,5,5,4.5,7,7,7,7,5,5,5,5,5,1,NA,NA,NA,NA,NA,"Black/African American",NA,26,5,"Effort Scenario Success","Success","Effort","Luck Dimensions|Aptitude Dimensions|Strategy Dimensions|Task Dimensions|Effort Dimensions|Mood Dimensions","Q90|SO4|SO3|SO2|SO1",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Black/African American",NA,NA,1,NA,NA,1,NA,NA,1,1,1,1
"185",190,NA,NA,"I would ask the employee to be a part of the presentation giving them the credit for the proposal.",10,NA,NA,NA,NA,NA,NA,NA,NA,"I would ask the employee to be a part of the presentation giving them the credit for the proposal.",0,0,0,0,10,1,5,3,1,6,1,2,7,2,5,6,2,7,7,7,7,7,5,5,5,5,2,5,5,5,4,4.5,6,6,6,6,4,4,4,5,4.25,1,"White",NA,NA,NA,NA,NA,NA,45,5,"Aptitude Scenario Success","Success","Aptitude","Mood Dimensions|Aptitude Dimensions|Task Dimensions|Luck Dimensions|Effort Dimensions|Strategy Dimensions","Q90|SO2|SO3|SO4|SO1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",1,NA,NA,5,NA,NA,3,NA,NA,1,5,3
"186",191,NA,NA,NA,NA,NA,NA,"Make sure the employee knows that his or her work is appreciated, and also compensate this employee on a scale consistent with his or her value to the company and specifically the value that this project generates",11,NA,NA,NA,NA,"Make sure the employee knows that his or her work is appreciated, and also compensate this employee on a scale consistent with his or her value to the company and specifically the value that this project generates",0,0,0,0,11,1,2,4,4,7,2,4,6,3,4,7,2,7,7,7,7,7,5,3,4,5,2,2,4,4,4,3.5,3,2,2,2.333333333,4,4,4,4,4,1,"White",NA,NA,NA,NA,NA,NA,34,4,"Effort Scenario Success","Success","Effort","Effort Dimensions|Strategy Dimensions|Task Dimensions|Aptitude Dimensions|Mood Dimensions|Luck Dimensions","Q90|SO1|SO2|SO4|SO3",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"White",NA,NA,4,NA,NA,7,NA,NA,2,4,7,2
"187",192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would showcase the strategy and give the employee some sort of recognition in the form of financial reimbursement.",11,"I would showcase the strategy and give the employee some sort of recognition in the form of financial reimbursement.",0,0,0,0,11,1,1,1,1,1,1,1,5,2,2,7,4,7,7,7,7,7,5,3,4,3,4,4,3,3,3,3.375,3,2,3,2.666666667,3,4,3,3,3.25,2,"White",NA,NA,NA,NA,NA,NA,30,4,"Strategy Scenario Success","Success","Strategy","Mood Dimensions|Strategy Dimensions|Task Dimensions|Effort Dimensions|Aptitude Dimensions|Luck Dimensions","Q90|SO3|SO4|SO1|SO2",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"White",NA,2,NA,NA,7,NA,NA,4,NA,2,7,4
"188",193,NA,NA,"I would take his suggestion and go that way since I believe that it would work out.",8,NA,NA,NA,NA,NA,NA,NA,NA,"I would take his suggestion and go that way since I believe that it would work out.",0,0,0,0,8,3,6,5,2,3,1,5,7,3,5,7,3,3,2,7,5,7,5,4,5,3,3,4,1,3,4,3.375,4,7,6,5.666666667,4,3,5,3,3.75,2,"White",NA,NA,NA,NA,NA,NA,36,5,"Aptitude Scenario Success","Success","Aptitude","Luck Dimensions|Aptitude Dimensions|Task Dimensions|Strategy Dimensions|Effort Dimensions|Mood Dimensions","Q90|SO1|SO4|SO2|SO3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",3,NA,NA,6,NA,NA,5,NA,NA,3,6,5
"189",194,"I would make a list if 3 primary areas the employee needs to show improvement and schedule a meeting. I would spend an extensive time discussing these interactively with the employee, almost like a job interview, getting them to generate examples of achievement in these areas. This would be an intensive educational session on expectations. I would not expect the employee to cooperate or be motivated but I would give them a few weeks to show some acceptance of these standards and some progress.",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would make a list if 3 primary areas the employee needs to show improvement and schedule a meeting. I would spend an extensive time discussing these interactively with the employee, almost like a job interview, getting them to generate examples of achievement in these areas. This would be an intensive educational session on expectations. I would not expect the employee to cooperate or be motivated but I would give them a few weeks to show some acceptance of these standards and some progress.",0,0,0,0,3,2,5,3,1,5,2,2,6,2,3,7,2,7,7,7,6,7,5,4,4,4,2,4,4,4,4,3.75,5,5,5,5,4,5,5,4,4.5,2,"White",NA,NA,NA,NA,NA,NA,63,7,"Aptitude Scenario Fail","Fail","Aptitude","Strategy Dimensions|Aptitude Dimensions|Luck Dimensions|Task Dimensions|Mood Dimensions|Effort Dimensions","Q90|SO2|SO3|SO1|SO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",2,NA,NA,5,NA,NA,3,NA,NA,2,5,3
"190",195,NA,NA,NA,NA,"I would request they go back and draft a fresh and high quality proposal",9,NA,NA,NA,NA,NA,NA,"I would request they go back and draft a fresh and high quality proposal",0,0,0,0,9,6,5,6,6,5,7,4,6,5,3,6,5,4,6,4,4,5,5,2,3,3,3,4,3,4,3,3.125,5,5,4,4.666666667,4,3,3,4,3.5,1,"White",NA,NA,NA,NA,NA,NA,35,5,"Effort Scenario Fail","Fail","Effort","Aptitude Dimensions|Mood Dimensions|Task Dimensions|Strategy Dimensions|Luck Dimensions|Effort Dimensions","Q90|SO3|SO4|SO2|SO1",1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,"White",NA,NA,6,NA,NA,5,NA,NA,7,6,5,7
"191",196,NA,NA,NA,NA,"I would explain my situation as the employee's boss. That I feel that they didn't put enough effort into the proposal, and that as of right now I need to reject it. I'd ask if there is something they wish to share with me regarding why there proposal was less than expected. Depending on that answer I'd know how to proceed. Chances are good I'd let them try again on a tight time frame, and if it doesn't meet my standards I'd probably give them notice.",10,NA,NA,NA,NA,NA,NA,"I would explain my situation as the employee's boss. That I feel that they didn't put enough effort into the proposal, and that as of right now I need to reject it. I'd ask if there is something they wish to share with me regarding why there proposal was less than expected. Depending on that answer I'd know how to proceed. Chances are good I'd let them try again on a tight time frame, and if it doesn't meet my standards I'd probably give them notice.",1,0,1,1,10,1,4,1,1,7,1,1,7,4,4,7,1,4,4,4,7,4,5,4,3,5,2,3,4,4,5,3.75,5,4,5,4.666666667,3,5,2,4,3.5,2,"White",NA,NA,NA,NA,NA,NA,59,7,"Effort Scenario Fail","Fail","Effort","Strategy Dimensions|Aptitude Dimensions|Effort Dimensions|Task Dimensions|Mood Dimensions|Luck Dimensions","Q90|SO1|SO4|SO3|SO2",1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,"White",NA,NA,1,NA,NA,7,NA,NA,1,1,7,1
"192",197,NA,NA,NA,NA,"I would call the employee in for a meeting and explain my dissatisfaction, and I'd give them a chance to explain and defend themselves. Maybe there was a misunderstanding. I would want to give the employee the chance to redo the proposal if possible, and I'd want to give them a clearer idea of what I expect.",8,NA,NA,NA,NA,NA,NA,"I would call the employee in for a meeting and explain my dissatisfaction, and I'd give them a chance to explain and defend themselves. Maybe there was a misunderstanding. I would want to give the employee the chance to redo the proposal if possible, and I'd want to give them a clearer idea of what I expect.",1,0,0,0,8,1,5,6,1,4,1,1,7,4,1,7,1,7,7,7,7,7,5,3,4,3,5,4,4,3,3,3.625,6,5,5,5.333333333,3,5,3,3,3.5,2,"White",NA,NA,NA,NA,NA,NA,39,5,"Effort Scenario Fail","Fail","Effort","Strategy Dimensions|Task Dimensions|Mood Dimensions|Effort Dimensions|Luck Dimensions|Aptitude Dimensions","Q90|SO3|SO4|SO1|SO2",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"White",NA,NA,1,NA,NA,4,NA,NA,1,1,4,1
"193",198,NA,NA,NA,NA,NA,NA,NA,NA,"I would call the employee into my office and show him how his work is unsatisfactory. I would make him aware of the standards that I expect. I would also coach him on the strategy and skills necessary for him to be able to do this, probably. If the employee shows gross incompetence in an area that he had stated he was proficient and was hired for this proficiency, I would consider reassigning him or firing him.",6,NA,NA,"I would call the employee into my office and show him how his work is unsatisfactory. I would make him aware of the standards that I expect. I would also coach him on the strategy and skills necessary for him to be able to do this, probably. If the employee shows gross incompetence in an area that he had stated he was proficient and was hired for this proficiency, I would consider reassigning him or firing him.",0,0,1,1,6,1,1,1,1,4,1,1,6,1,1,4,3,7,7,7,7,7,5,4,4,4,2,4,4,4,4,3.75,4,4,4,4,4,3,4,4,3.75,1,"White",NA,NA,NA,NA,NA,NA,38,5,"Strategy Scenario Fail","Fail","Strategy","Luck Dimensions|Effort Dimensions|Mood Dimensions|Strategy Dimensions|Task Dimensions|Aptitude Dimensions","Q90|SO3|SO2|SO1|SO4",0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"White",NA,1,NA,NA,4,NA,NA,3,NA,1,4,3
"194",199,NA,NA,NA,NA,"I would nicely bring to light that I think the employee has more potential than what they are showing. I would helpfully try to correct the work and show what I think could have been done better.",9,NA,NA,NA,NA,NA,NA,"I would nicely bring to light that I think the employee has more potential than what they are showing. I would helpfully try to correct the work and show what I think could have been done better.",0,0,0,0,9,3,4,4,1,6,1,1,4,2,3,5,1,6,7,7,5,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,5,4,5,5,4.75,1,"White",NA,NA,NA,NA,NA,NA,29,3,"Effort Scenario Fail","Fail","Effort","Task Dimensions|Effort Dimensions|Luck Dimensions|Mood Dimensions|Aptitude Dimensions|Strategy Dimensions","Q90|SO2|SO3|SO4|SO1",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,NA,1,NA,NA,6,NA,NA,1,1,6,1
"195",200,NA,NA,NA,NA,NA,NA,NA,NA,"I'd tell the employee to redo-it, letting him know my problems with his work",10,NA,NA,"I'd tell the employee to redo-it, letting him know my problems with his work",0,0,0,0,10,4,3,3,1,1,1,4,3,5,1,1,1,4,5,6,3,1,5,3,2,2,1,1,1,1,3,1.75,1,1,1,1,1,1,1,1,1,1,NA,"Hispanic/Latino",NA,NA,NA,NA,NA,22,4,"Strategy Scenario Fail","Fail","Strategy","Mood Dimensions|Aptitude Dimensions|Task Dimensions|Strategy Dimensions|Luck Dimensions|Effort Dimensions","Q90|SO4|SO3|SO1|SO2",1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,"Hispanic/Latino",NA,1,NA,NA,1,NA,NA,1,NA,1,1,1
"196",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Give them the go ahead for the project. I have faith they will get it together .They did the proposal good, they can do the project just as good.",10,"Give them the go ahead for the project. I have faith they will get it together .They did the proposal good, they can do the project just as good.",0,0,0,0,10,4,4,3,2,3,1,6,6,4,3,3,3,7,7,7,6,3,5,4,5,4,1,4,3,3,4,3.5,5,5,4,4.666666667,4,4,5,4,4.25,1,"White",NA,NA,NA,NA,NA,NA,47,4,"Strategy Scenario Success","Success","Strategy","Task Dimensions|Strategy Dimensions|Mood Dimensions|Luck Dimensions|Effort Dimensions|Aptitude Dimensions","Q90|SO4|SO2|SO3|SO1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,3,NA,NA,3,NA,NA,3,NA,3,3,3
"197",202,NA,NA,NA,NA,NA,NA,"I would make sure to tell them that I think they did a great job and appreciate their hard work. I would showcase the proposal.",9,NA,NA,NA,NA,"I would make sure to tell them that I think they did a great job and appreciate their hard work. I would showcase the proposal.",0,0,0,0,9,2,3,4,1,5,2,1,6,3,2,6,2,6,7,7,3,5,5,4,4,4,3,4,4,4,4,3.875,5,5,4,4.666666667,3,4,3,3,3.25,2,"White",NA,NA,NA,NA,NA,NA,28,5,"Effort Scenario Success","Success","Effort","Task Dimensions|Luck Dimensions|Strategy Dimensions|Effort Dimensions|Aptitude Dimensions|Mood Dimensions","Q90|SO1|SO2|SO3|SO4",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"White",NA,NA,1,NA,NA,5,NA,NA,2,1,5,2
"198",203,"I would give him an ultimatum improve in 90 days or leave.",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would give him an ultimatum improve in 90 days or leave.",0,0,1,1,8,1,6,5,1,7,1,1,7,1,1,7,1,7,7,7,5,7,5,5,5,5,5,5,5,5,5,5,6,6,5,5.666666667,3,3,3,3,3,2,"White",NA,NA,NA,NA,NA,NA,62,5,"Aptitude Scenario Fail","Fail","Aptitude","Mood Dimensions|Aptitude Dimensions|Strategy Dimensions|Luck Dimensions|Task Dimensions|Effort Dimensions","Q90|SO4|SO1|SO2|SO3",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"White",1,NA,NA,6,NA,NA,5,NA,NA,1,6,5
"199",204,NA,NA,NA,NA,NA,NA,NA,NA,"I would talk to the employee about the strategy and why I believe that it was ineffective.",6,NA,NA,"I would talk to the employee about the strategy and why I believe that it was ineffective.",0,0,0,0,6,1,7,1,1,4,1,4,5,4,1,5,2,7,7,7,6,5,5,4,4,4,4,4,4,4,4,4,7,7,7,7,4,4,4,4,4,1,"White",NA,NA,NA,NA,NA,NA,33,7,"Strategy Scenario Fail","Fail","Strategy","Strategy Dimensions|Task Dimensions|Luck Dimensions|Aptitude Dimensions|Effort Dimensions|Mood Dimensions","Q90|SO1|SO2|SO3|SO4",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,1,NA,NA,5,NA,NA,2,NA,1,5,2
"200",205,NA,NA,NA,NA,"I would arrange a meeting with the employee to discuss the proposal in question.",5,NA,NA,NA,NA,NA,NA,"I would arrange a meeting with the employee to discuss the proposal in question.",0,0,0,0,5,2,5,3,3,4,5,3,4,4,5,3,3,3,5,3,4,3,5,4,2,4,2,3,3,3,2,2.875,3,5,4,4,4,4,2,3,3.25,1,"White",NA,NA,NA,NA,NA,NA,28,6,"Effort Scenario Fail","Fail","Effort","Task Dimensions|Strategy Dimensions|Effort Dimensions|Luck Dimensions|Mood Dimensions|Aptitude Dimensions","Q90|SO3|SO2|SO4|SO1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,NA,3,NA,NA,4,NA,NA,5,3,4,5
"201",206,NA,NA,NA,NA,"I would call them into my office and tell them exactly that. I would ask them how they're doing and feeling and try to find the root of the issue. I would give them an opportunity to explain themselves.",8,NA,NA,NA,NA,NA,NA,"I would call them into my office and tell them exactly that. I would ask them how they're doing and feeling and try to find the root of the issue. I would give them an opportunity to explain themselves.",1,0,0,0,8,1,7,4,4,7,1,2,7,3,1,7,1,4,5,4,6,6,5,4,4,4,2,5,5,4,5,4.125,7,7,7,7,4,4,5,5,4.5,1,"White",NA,NA,NA,NA,NA,NA,28,4,"Effort Scenario Fail","Fail","Effort","Strategy Dimensions|Luck Dimensions|Effort Dimensions|Task Dimensions|Mood Dimensions|Aptitude Dimensions","Q90|SO4|SO3|SO1|SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,NA,4,NA,NA,7,NA,NA,1,4,7,1
"202",207,NA,NA,NA,NA,"I would talk to the employee and ask him what is going on and see if I can help him figure this out.",11,NA,NA,NA,NA,NA,NA,"I would talk to the employee and ask him what is going on and see if I can help him figure this out.",1,0,0,0,11,6,7,2,6,6,5,3,6,4,5,6,3,6,7,4,3,4,5,3,4,2,3,4,3,4,4,3.375,6,7,6,6.333333333,5,5,4,5,4.75,1,"White",NA,NA,NA,NA,NA,NA,32,4,"Effort Scenario Fail","Fail","Effort","Effort Dimensions|Task Dimensions|Aptitude Dimensions|Luck Dimensions|Mood Dimensions|Strategy Dimensions","Q90|SO4|SO3|SO1|SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,NA,6,NA,NA,6,NA,NA,5,6,6,5
"203",208,NA,NA,"I would have them develop the project and put them in charge of it.  I would mentor them..but make it clear that it was their idea and project.  I would give them plenty of credit and praise and help them succeed.",8,NA,NA,NA,NA,NA,NA,NA,NA,"I would have them develop the project and put them in charge of it.  I would mentor them..but make it clear that it was their idea and project.  I would give them plenty of credit and praise and help them succeed.",0,1,0,0,8,1,3,7,1,3,5,3,4,5,2,4,2,7,7,7,7,5,5,4,4,3,2,4,4,4,5,3.75,3,2,1,2,4,3,4,4,3.75,1,"White",NA,NA,NA,NA,NA,NA,55,5,"Aptitude Scenario Success","Success","Aptitude","Mood Dimensions|Effort Dimensions|Luck Dimensions|Strategy Dimensions|Task Dimensions|Aptitude Dimensions","Q90|SO1|SO4|SO2|SO3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",1,NA,NA,3,NA,NA,7,NA,NA,1,3,7
"204",209,NA,NA,NA,NA,"I would tell him needs to redo it with more effort",7,NA,NA,NA,NA,NA,NA,"I would tell him needs to redo it with more effort",0,0,0,0,7,1,4,1,1,7,1,1,7,4,1,7,4,7,7,7,7,1,5,2,2,3,3,3,3,3,3,2.75,4,5,4,4.333333333,3,4,3,3,3.25,2,"White",NA,NA,NA,NA,NA,NA,70,3,"Effort Scenario Fail","Fail","Effort","Aptitude Dimensions|Effort Dimensions|Task Dimensions|Luck Dimensions|Mood Dimensions|Strategy Dimensions","Q90|SO2|SO4|SO1|SO3",1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,"White",NA,NA,1,NA,NA,7,NA,NA,1,1,7,1
"205",210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would praise the employee and put the proposal to the higher ups",9,"I would praise the employee and put the proposal to the higher ups",0,0,0,0,9,1,1,7,2,6,2,3,6,4,1,3,1,7,7,7,7,6,5,5,2,5,1,5,4,5,5,4,7,5,5,5.666666667,5,4,4,4,4.25,1,"White",NA,NA,NA,NA,NA,NA,52,5,"Strategy Scenario Success","Success","Strategy","Strategy Dimensions|Effort Dimensions|Mood Dimensions|Luck Dimensions|Task Dimensions|Aptitude Dimensions","Q90|SO3|SO4|SO1|SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,1,NA,NA,3,NA,NA,1,NA,1,3,1
"206",211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would showcase it and mention the employee who submitted the proposal. I would praise the employee for the effective strategy.",9,"I would showcase it and mention the employee who submitted the proposal. I would praise the employee for the effective strategy.",0,0,0,0,9,1,2,4,2,3,2,2,5,4,1,4,3,7,7,7,6,5,5,4,4,5,4,4,4,4,5,4.25,5,5,5,5,4,4,4,4,4,1,"White",NA,NA,NA,NA,NA,NA,36,4,"Strategy Scenario Success","Success","Strategy","Task Dimensions|Effort Dimensions|Strategy Dimensions|Luck Dimensions|Aptitude Dimensions|Mood Dimensions","Q90|SO4|SO2|SO1|SO3",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,1,NA,NA,4,NA,NA,3,NA,1,4,3
"207",212,NA,NA,NA,NA,NA,NA,"In this situation I would praise the employee for a job well done. I would make sure this employee is recognized by others for doing such a great job. I would showcase the proposal so that others can see how well this employee worked, and give them their due credit. I would thank the employee and express how grateful I am that they put in a lot of effort to produce such a high quality proposal.",11,NA,NA,NA,NA,"In this situation I would praise the employee for a job well done. I would make sure this employee is recognized by others for doing such a great job. I would showcase the proposal so that others can see how well this employee worked, and give them their due credit. I would thank the employee and express how grateful I am that they put in a lot of effort to produce such a high quality proposal.",0,0,0,0,11,1,1,1,1,1,1,1,7,3,2,5,1,7,7,7,6,7,5,5,5,5,1,5,5,5,5,4.5,7,7,6,6.666666667,4,5,4,4,4.25,1,"White",NA,NA,NA,NA,NA,NA,28,3,"Effort Scenario Success","Success","Effort","Strategy Dimensions|Aptitude Dimensions|Effort Dimensions|Task Dimensions|Luck Dimensions|Mood Dimensions","Q90|SO3|SO2|SO1|SO4",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"White",NA,NA,1,NA,NA,1,NA,NA,1,1,1,1
"208",213,NA,NA,NA,NA,NA,NA,"I would hold a meeting, and the proposal would be the topic of it.  I would talk positively about the proposal, and let the employee present it and talk about it if they want.",10,NA,NA,NA,NA,"I would hold a meeting, and the proposal would be the topic of it.  I would talk positively about the proposal, and let the employee present it and talk about it if they want.",0,0,0,0,10,1,3,5,2,7,1,1,7,3,3,6,1,7,7,5,5,5,5,4,3,4,2,3,4,3,3,3.25,6,5,5,5.333333333,4,5,4,4,4.25,2,"White",NA,NA,NA,NA,NA,NA,36,3,"Effort Scenario Success","Success","Effort","Luck Dimensions|Effort Dimensions|Task Dimensions|Strategy Dimensions|Aptitude Dimensions|Mood Dimensions","Q90|SO3|SO1|SO2|SO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,NA,2,NA,NA,7,NA,NA,1,2,7,1
"209",214,"I would give the employee a warning, and if things don't improve I would fire them.",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would give the employee a warning, and if things don't improve I would fire them.",0,0,1,1,6,2,4,6,2,6,2,4,2,7,5,4,5,6,2,7,7,4,5,4,5,5,2,4,4,4,3,3.875,5,4,5,4.666666667,4,3,5,5,4.25,1,NA,NA,NA,NA,NA,"Black/African American",NA,35,3,"Aptitude Scenario Fail","Fail","Aptitude","Strategy Dimensions|Aptitude Dimensions|Effort Dimensions|Luck Dimensions|Mood Dimensions|Task Dimensions","Q90|SO4|SO2|SO1|SO3",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"Black/African American",2,NA,NA,4,NA,NA,6,NA,NA,2,4,6
