Status,Progress,Duration (in seconds),Finished,UserLanguage,Q9,Apt advice,Apt expectancy,Effort Advice,Effort Expectancy,Strat Advise,Strat Expectancy,Luck Advise,Luck Expectancy,Apt Out,Apt Var,Apt Uncon,Effort Out,Effort Var,Effort Uncon,Mood Out,Mood Var,Mood Uncon,Strat Out,Strat Var,Strat Uncon,Luck Out,Luck Var,Luck Uncon,Task Out,Task Var,Task Uncon,SMS1,SMS2,SMS3,SMS4,SMS5,SMS6,SMO1,SMO2,SMO3,MP1,MP2,MP3,MP4,SO1,SO2,SO3,SO4,Gender,Race,Race_4_TEXT,Age,Education,FL_25_DO,FL_26_DO,MonitoringPerformance_DO,SO_DO
Response Type,Progress,Duration (in seconds),Finished,User Language,"We are interested in people's opinions on a set of questions and thus seek your cooperation.  This study will take you about 15-20 minutes.  We respect your confidentiality in your performance and answers. Your responses will not be shared outside the research team. Data analyses will only be performed on de-identified data (i.e. we will remove all identifiers before analyzing the data in aggregate).  If you would like to speak to someone about this experiment, you may email the Researcher, Dennis Teo (e0003067@u.nus.edu).   If you consent to participate in this survey, please click on the button below to indicate your consent and proceed to the next page.","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?",To what extent does aptitude reside inside or outside you?,To what extent does aptitude change over time?,To what extent is aptitude controllable by you and other people?,To what extent does effort reside inside or outside you?,To what extent does effort change over time?,To what extent is effort controllable by you and other people?,To what extent does mood reside inside or outside you?,To what extent does mood change over time?,To what extent is mood controllable by you and other people?,To what extent does strategy reside inside or outside you?,To what extent does strategy change over time?,To what extent is strategy controllable by you and other people?,To what extent does luck reside inside or outside you?,To what extent does luck change over time?,To what extent is luck controllable by you and other people?,To what extent does task difficulty reside inside or outside you?,To what extent does task difficulty change over time?,To what extent is task difficulty controllable by you and other people?,"In moments when you feel challenged, how often do you ask yourself: ""What are things I can do to make myself better at this?""","When you are struggling with something, how often do you ask yourself: ""What can I do to help myself?""","Whenever something feels difficult, how often do you ask yourself: ""What can I do to get better at this?""","When you are stuck on something, how often do you give up on finding ways to help yourself?""","Whenever you feel like you are not making progress, how often do you ask yourself: ""Is there a better way of doing this?""","Whenever you feel frustrated with something, how often do  you ask yourself: ""How can I do this better?""","How much do you believe that you must always keep an eye out for new strategies, even when everything is going well?","How strongly do you believe that you need to constantly be thinking of different ways to approach a problem, even when things are going smoothly?","How important is it to keep searching for different ways of doing things, even when you have already found a solution?","When you are in the middle of solving a problem, how often do you think: ""How much progress have I made so far?""","When you are working towards a goal, how often do you think to yourself: ""How close am I to the objective?""","When you are performing a task, how often do you ask yourself:""At this point, am I on the right track?""","When you are working on a project, how often do you ask yourself:""How well am I coping with this so far?""","In your opinion, how often do you demonstrate strategy?","In your opinion, how often do you engage in planning?","In your opinion, how often do you think of strategies?","In your opinion, how often do you apply strategy?",What is your gender?,What is your race/ ethnicity? You may select more than one if you identify with more than one. - Selected Choice,"What is your race/ ethnicity? You may select more than one if you identify with more than one. - Other, please specify - Text","What is your age in years, as of 1st January 2018?","In your own schooling, what is the highest degree you have received?",FL_25 - Block Randomizer - Display Order,FL_26 - Block Randomizer - Display Order,Monitoring Performance - Display Order,SO - Display Order
"{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID8""}","{""ImportId"":""QID102_TEXT""}","{""ImportId"":""QID103""}","{""ImportId"":""QID110_TEXT""}","{""ImportId"":""QID111""}","{""ImportId"":""QID116_TEXT""}","{""ImportId"":""QID117""}","{""ImportId"":""QID119_TEXT""}","{""ImportId"":""QID120""}","{""ImportId"":""QID16""}","{""ImportId"":""QID17""}","{""ImportId"":""QID18""}","{""ImportId"":""QID20""}","{""ImportId"":""QID21""}","{""ImportId"":""QID22""}","{""ImportId"":""QID24""}","{""ImportId"":""QID25""}","{""ImportId"":""QID26""}","{""ImportId"":""QID64""}","{""ImportId"":""QID65""}","{""ImportId"":""QID66""}","{""ImportId"":""QID122""}","{""ImportId"":""QID123""}","{""ImportId"":""QID124""}","{""ImportId"":""QID130""}","{""ImportId"":""QID131""}","{""ImportId"":""QID132""}","{""ImportId"":""QID32""}","{""ImportId"":""QID33""}","{""ImportId"":""QID34""}","{""ImportId"":""QID35""}","{""ImportId"":""QID36""}","{""ImportId"":""QID37""}","{""ImportId"":""QID74""}","{""ImportId"":""QID75""}","{""ImportId"":""QID76""}","{""ImportId"":""QID80""}","{""ImportId"":""QID81""}","{""ImportId"":""QID82""}","{""ImportId"":""QID83""}","{""ImportId"":""QID85""}","{""ImportId"":""QID86""}","{""ImportId"":""QID87""}","{""ImportId"":""QID90""}","{""ImportId"":""QID10""}","{""ImportId"":""QID11""}","{""ImportId"":""QID11_4_TEXT""}","{""ImportId"":""QID12_TEXT""}","{""ImportId"":""QID13""}","{""ImportId"":""FL_25_DO""}","{""ImportId"":""FL_26_DO""}","{""ImportId"":""BL_9H7Joi0JCYVbrzn_DO""}","{""ImportId"":""BL_00PGE35kTuGHzbT_DO""}"
0,100,297,1,EN,1,,,,,,,I would give Amelia tips on the type of questions that were asked and the topics that were covered. ,10,1,4,1,1,4,1,2,6,4,4,2,1,7,7,7,7,4,3,4,4,5,2,5,5,7,6,7,4,4,5,4,4,4,4,4,1,1,,33,4,LuckScenario_Other,AptitudeDimensions|StrategyDimensions|LuckDimensions|EffortDimensions|TaskDimensions|MoodDimensions,Q80|MP3|MP4|MP2|MP1,Q90|SO4|SO3|SO1|SO2
0,100,394,1,EN,1,,,,,"I would advise her to diligently study any accompanying text, make flashcards and find someone else who is taking that class that she might study with. She needs to be more actively involved in class discussion and ask questions whenever she has them instead of just copying down what the lecturer says. You need to ask questions is you are going to learn.",11,,,1,7,1,1,5,2,1,7,3,1,7,1,5,4,6,7,1,2,5,4,4,2,5,5,7,6,6,4,4,4,3,4,4,4,4,1,1,,27,4,StrategyScenario_Other,MoodDimensions|EffortDimensions|LuckDimensions|TaskDimensions|AptitudeDimensions|StrategyDimensions,Q80|MP2|MP1|MP3|MP4,Q90|SO1|SO3|SO4|SO2
0,100,565,1,EN,1,,,,,,,"I would commiserate and empathize with her situation. I would talk to her about calming methods that might help her, since it seems like she might have gotten a stomachache because she was really nervous. If she says it wasn't because she was nervous, I would talk to her about what she ate and see if that is the root of the problem. Once we find out the root of the problem, I would suggest things she could do to help and listen to her. ",6,1,5,2,1,1,1,1,7,2,1,7,1,7,7,7,7,7,7,3,4,3,3,5,4,6,3,3,4,5,4,2,3,4,3,3,2,1,,31,6,LuckScenario_Other,LuckDimensions|AptitudeDimensions|StrategyDimensions|EffortDimensions|TaskDimensions|MoodDimensions,Q80|MP4|MP1|MP2|MP3,Q90|SO2|SO1|SO4|SO3
0,100,1020,1,EN,1,,,"I would highly suggest to Amelia to analyze the time she has each given day. She needs to pinpoint where she is most focused, when she is not otherwise occupied with something vital, that could be devoted to studying. It may require her to take unconventional notes or finding research material presented in a visual manner online. Amelia may not learn as well from written notes so I think any videos on the subject may help her understand the topic. I might also suggest to her to speak to the professor or teacher after class to ask them for guidance if my suggestions don't seem to resonate with her. Everyone learns in different ways.",6,,,,,4,3,4,1,1,1,1,7,3,2,6,2,7,7,7,5,4,4,5,4,5,2,5,5,7,7,7,4,4,4,5,4,3,4,4,1,1,,34,4,EffortScenario_Other,TaskDimensions|MoodDimensions|EffortDimensions|AptitudeDimensions|LuckDimensions|StrategyDimensions,Q80|MP3|MP4|MP2|MP1,Q90|SO3|SO4|SO1|SO2
0,100,418,1,EN,1,,,,,"I would tell Amanda to focus less of rote repetition of facts and try to focus more on the concepts being presented. If she can get the concepts, it might be easier for her to arrive at the correct answers with less overall stress over the test.",7,,,2,5,4,1,2,1,2,7,3,2,6,2,7,7,5,5,7,3,5,5,5,3,4,5,6,7,6,4,4,5,4,3,4,3,3,2,1,,53,5,StrategyScenario_Other,LuckDimensions|TaskDimensions|StrategyDimensions|MoodDimensions|EffortDimensions|AptitudeDimensions,Q80|MP1|MP2|MP3|MP4,Q90|SO2|SO1|SO3|SO4
0,100,277,1,EN,1,I suggest to Amelia to take a step back and focus on the core topics and they will help you understand future lessons. Learning what was done incorrectly on the important test will help lead her to the correct path. ,9,,,,,,,2,3,3,2,1,1,2,3,3,2,2,2,6,6,7,3,2,3,4,3,4,4,4,4,6,5,5,3,4,3,3,4,5,4,4,1,1,,32,5,AptitudeScenario_Other,StrategyDimensions|LuckDimensions|AptitudeDimensions|TaskDimensions|MoodDimensions|EffortDimensions,Q80|MP3|MP2|MP4|MP1,Q90|SO3|SO1|SO4|SO2
0,100,358,1,EN,1,,,"I would advise Amelia to look over her notes for the class. Most, if not all, of the items on the test will be stuff covered in class. She has to pay attention in class to do well on the test. If not, ask someone else in the class if she can copy their notes.",9,,,,,1,3,4,1,5,2,1,4,3,2,4,1,6,7,7,4,6,4,4,3,4,2,4,5,5,4,4,4,4,5,3,4,4,3,4,2,1,,56,3,EffortScenario_Other,LuckDimensions|TaskDimensions|AptitudeDimensions|MoodDimensions|EffortDimensions|StrategyDimensions,Q80|MP1|MP2|MP4|MP3,Q90|SO1|SO3|SO4|SO2
0,100,132,1,EN,1,,,,,,,Make sure not to eat anything greasy or something that could upset your stomach before the exam. Maybe take a couple of Tums as well.,8,2,2,2,2,6,1,1,7,2,2,6,2,6,7,7,5,2,6,3,4,4,3,2,4,5,6,5,3,4,4,3,3,3,3,4,2,1,,28,6,LuckScenario_Other,TaskDimensions|MoodDimensions|StrategyDimensions|LuckDimensions|EffortDimensions|AptitudeDimensions,Q80|MP2|MP3|MP1|MP4,Q90|SO3|SO4|SO1|SO2
0,100,3297,1,EN,1,"I would create a schedule allocating time to various methodologies of studying/learning i.e. office hours, tutoring, study group, individual group sessions, etc. ",8,,,,,,,1,2,3,1,4,2,2,6,3,2,6,3,7,7,7,7,3,6,4,4,4,2,5,5,7,7,7,4,4,4,4,5,5,5,5,2,5,,25,7,AptitudeScenario_Other,TaskDimensions|StrategyDimensions|LuckDimensions|AptitudeDimensions|MoodDimensions|EffortDimensions,Q80|MP3|MP1|MP2|MP4,Q90|SO3|SO2|SO4|SO1
0,100,1276,1,EN,1,I would discuss study techniques that might help her do well on the test. I would also suggest that she go to the tutoring center for additional assistance. It would probably help her to discuss her issues with the teacher and ask for ways in which she might improve her scores. ,8,,,,,,,4,5,4,2,7,2,3,6,3,3,5,4,7,7,7,4,4,4,3,3,3,3,3,3,4,2,3,4,3,2,3,3,4,3,3,2,1,,38,5,AptitudeScenario_Other,MoodDimensions|StrategyDimensions|LuckDimensions|EffortDimensions|TaskDimensions|AptitudeDimensions,Q80|MP3|MP2|MP1|MP4,Q90|SO3|SO2|SO1|SO4
0,100,489,1,EN,1,,,,,"I would diplomatically suggest that I've seen her take notes and work on the material she has from classes and that I think it might be a good idea for her to try another way of studying. I would then suggest that maybe she could focus on the speaker and try to listen to what he/she is saying, without trying to memorize everything, but rather trying to follow the logic of what is being said, and take a few notes, once in a while when it feels important, but not too often.",8,,,1,6,3,1,7,1,1,7,2,1,5,1,7,7,7,7,4,6,4,4,4,2,5,5,4,4,2,3,4,3,3,4,4,4,4,2,1,,57,5,StrategyScenario_Other,StrategyDimensions|MoodDimensions|TaskDimensions|AptitudeDimensions|LuckDimensions|EffortDimensions,Q80|MP1|MP4|MP2|MP3,Q90|SO1|SO3|SO4|SO2
0,100,675,1,EN,1,I would give extra study time everyday. Do not overload yourself or rush yourself. Do not spend too many hours per day studying but spread it out so that it's comfortable and you have time to absorb the information more efficiently. Test yourself ahead of time and study more accordingly!,7,,,,,,,3,4,3,1,4,3,2,6,2,2,3,1,6,5,7,6,4,5,3,4,4,2,4,3,5,5,5,3,4,4,3,4,5,4,4,1,1,,32,4,AptitudeScenario_Other,MoodDimensions|StrategyDimensions|AptitudeDimensions|TaskDimensions|EffortDimensions|LuckDimensions,Q80|MP1|MP2|MP4|MP3,Q90|SO4|SO2|SO3|SO1
0,100,386,1,EN,1,"Amelia, take notes! Take as many notes as you can. Even if you don't understand a topic, you can still memorize facts about it. Write as quickly as you can while the lecturer is speaking. Also, talking to them about things you don't understand well will help you with learning. If you have good notes, they will generally cover what's on the test.",6,,,,,,,1,4,4,1,4,1,1,6,4,2,4,1,4,7,7,7,2,3,2,3,2,3,3,2,3,3,3,3,3,2,1,3,3,3,3,2,1,,40,5,AptitudeScenario_Other,TaskDimensions|AptitudeDimensions|LuckDimensions|EffortDimensions|StrategyDimensions|MoodDimensions,Q80|MP4|MP1|MP3|MP2,Q90|SO1|SO4|SO2|SO3
0,100,422,1,EN,1,,,I would tell her it is important and to make the test a priority. I would offer to help her study.,6,,,,,1,7,3,1,7,1,1,7,5,1,7,1,7,7,7,7,1,7,3,3,4,3,4,4,7,7,7,4,4,3,2,3,3,3,3,2,1,,59,4,EffortScenario_Other,StrategyDimensions|EffortDimensions|MoodDimensions|AptitudeDimensions|TaskDimensions|LuckDimensions,Q80|MP4|MP3|MP1|MP2,Q90|SO3|SO2|SO1|SO4
0,100,153,1,EN,1,,,I'd tell her to study a lot and pay attention in class.,11,,,,,2,5,4,1,3,3,1,6,4,4,4,4,4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,4,3,5,4,4,5,3,4,2,1,,28,6,EffortScenario_Other,TaskDimensions|LuckDimensions|EffortDimensions|MoodDimensions|StrategyDimensions|AptitudeDimensions,Q80|MP3|MP1|MP2|MP4,Q90|SO2|SO4|SO1|SO3
0,100,179,1,EN,1,,,,,We will make practice questions and study the answers of those to better prepare,9,,,2,2,2,2,2,2,5,6,5,6,6,6,5,6,7,3,4,4,3,4,4,3,3,3,5,5,4,4,3,4,3,3,4,4,3,1,1,,29,5,StrategyScenario_Other,StrategyDimensions|TaskDimensions|MoodDimensions|EffortDimensions|AptitudeDimensions|LuckDimensions,Q80|MP2|MP4|MP3|MP1,Q90|SO3|SO4|SO1|SO2
0,100,280,1,EN,1,,,,,I would advice Amelia to not just mindlessly copy what the lecturer says. I would tell her to write it in her own words so she can understand it better. I would tell her to also find a study partner for the class.,8,,,1,1,7,1,7,1,1,7,1,1,6,2,6,6,6,4,2,4,3,3,3,2,3,4,2,3,4,2,4,3,2,3,3,3,3,1,7,,24,5,StrategyScenario_Other,TaskDimensions|LuckDimensions|MoodDimensions|StrategyDimensions|AptitudeDimensions|EffortDimensions,Q80|MP3|MP1|MP2|MP4,Q90|SO1|SO4|SO3|SO2
0,100,324,1,EN,1,,,,,,,I would say study and do your best. There isn't anything else you can do. ,11,1,5,5,1,7,1,1,7,5,1,7,1,7,7,7,7,4,1,2,3,3,1,2,3,5,1,1,4,4,1,1,3,2,2,3,1,1,,37,3,LuckScenario_Other,StrategyDimensions|AptitudeDimensions|TaskDimensions|MoodDimensions|EffortDimensions|LuckDimensions,Q80|MP3|MP2|MP4|MP1,Q90|SO4|SO1|SO2|SO3
0,100,376,1,EN,1,,,,,I would go a different route since the note taking does not seem to be working the best. I would suggest reading more about the topics and trying to create some creative songs or word rhymes to remember certain ideas related to the topic being studied.,8,,,3,5,2,1,4,1,2,4,2,2,5,3,6,5,7,6,4,5,4,3,4,2,4,4,4,3,3,4,5,4,3,3,4,4,4,1,1,,32,5,StrategyScenario_Other,AptitudeDimensions|TaskDimensions|LuckDimensions|MoodDimensions|StrategyDimensions|EffortDimensions,Q80|MP1|MP2|MP3|MP4,Q90|SO3|SO1|SO4|SO2
0,100,299,1,EN,1,"I would advise that Ameilia spend as much time as she can studying for the test. In addition to that, I would advise that she ask the professor to help her recognize the important topics, and also study with other students to compare notes and different perspectives.",9,,,,,,,2,4,2,1,2,1,1,5,1,3,4,2,7,7,7,3,6,4,3,4,5,1,3,3,5,6,5,4,3,3,3,4,2,3,3,1,"1,7",,23,5,AptitudeScenario_Other,MoodDimensions|AptitudeDimensions|EffortDimensions|LuckDimensions|TaskDimensions|StrategyDimensions,Q80|MP3|MP1|MP4|MP2,Q90|SO4|SO2|SO3|SO1
0,100,269,1,EN,1,Start studying early and see if there's tutors available for the topic who can help you make sure you're getting it,9,,,,,,,2,4,5,1,6,1,2,7,4,1,5,1,6,4,7,5,4,4,3,4,3,3,4,3,4,4,4,4,4,3,3,3,3,3,3,2,1,,42,5,AptitudeScenario_Other,MoodDimensions|TaskDimensions|LuckDimensions|EffortDimensions|StrategyDimensions|AptitudeDimensions,Q80|MP1|MP2|MP4|MP3,Q90|SO4|SO1|SO2|SO3
0,100,508,1,EN,1,I would advise my friend to ask the lecturer on how to do better on the test.,9,,,,,,,3,3,5,4,4,3,4,6,5,4,5,3,4,6,6,5,5,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,3,3,4,1,5,,28,4,AptitudeScenario_Other,EffortDimensions|AptitudeDimensions|MoodDimensions|LuckDimensions|StrategyDimensions|TaskDimensions,Q80|MP4|MP2|MP3|MP1,Q90|SO3|SO4|SO2|SO1
0,100,578,1,EN,1,,,,,,,Well first thing you need to do is make sure the nervousness does not come back. Study so much that the test becomes second nature and you could do it in your sleep that way you do not need to think. Along with that make sure to gt a lot of sleep and relax as much as possible,10,1,6,2,2,1,3,3,7,3,1,7,1,7,7,7,6,6,7,2,3,2,4,3,2,4,4,3,1,4,2,3,2,3,2,3,1,2,,22,4,LuckScenario_Other,MoodDimensions|AptitudeDimensions|StrategyDimensions|LuckDimensions|EffortDimensions|TaskDimensions,Q80|MP1|MP3|MP4|MP2,Q90|SO4|SO3|SO1|SO2
0,100,371,1,EN,1,,,,,,,"I would tell her to play this out based on how she knows her body works.  If she knows she can't a particular food without getting an upset stomach, don't eat foods that set her stomach off.  If she can go without eating and avoid stomach aches, go that route.  ",9,1,4,3,1,6,2,2,7,2,2,7,2,5,7,5,5,7,4,5,4,5,2,4,4,7,6,6,3,3,4,4,4,5,4,4,1,7,,25,5,LuckScenario_Other,LuckDimensions|TaskDimensions|MoodDimensions|EffortDimensions|AptitudeDimensions|StrategyDimensions,Q80|MP1|MP2|MP3|MP4,Q90|SO3|SO1|SO4|SO2
0,100,399,1,EN,1,,,,,I think we need to find a way for you to engage with the material so it makes sense and you can remember it better. Maybe visit a museum or go to a discussion with some friends so that you can better connect with the material.,8,,,1,4,3,1,7,1,1,7,4,1,4,1,7,7,7,7,7,5,3,3,4,2,4,4,6,6,7,3,3,3,3,3,3,3,3,2,1,,37,4,StrategyScenario_Other,EffortDimensions|LuckDimensions|TaskDimensions|AptitudeDimensions|StrategyDimensions|MoodDimensions,Q80|MP1|MP2|MP3|MP4,Q90|SO1|SO4|SO2|SO3
0,100,435,1,EN,1,,,I would ask her if she would like me to quiz her over the materials. I would tell her to pay attention in class more and study more. I would ask her if she could form a study group with a few people from class.,9,,,,,1,2,6,1,7,1,2,7,2,2,6,3,4,4,6,6,4,4,2,2,2,4,2,2,1,1,1,3,4,2,2,3,4,3,3,2,1,,37,4,EffortScenario_Other,TaskDimensions|AptitudeDimensions|MoodDimensions|LuckDimensions|EffortDimensions|StrategyDimensions,Q80|MP4|MP2|MP1|MP3,Q90|SO3|SO4|SO1|SO2
0,100,869,1,EN,1,,,Amelia you must go to class room regularly. you would study well. you clearly study well and next test you will pass and very good marks.  ,9,,,,,6,7,6,6,6,6,6,7,6,7,6,5,6,7,6,6,7,6,4,5,4,5,4,5,7,6,7,4,4,5,5,5,4,4,5,1,1,,28,5,EffortScenario_Other,AptitudeDimensions|TaskDimensions|StrategyDimensions|EffortDimensions|LuckDimensions|MoodDimensions,Q80|MP1|MP3|MP2|MP4,Q90|SO3|SO1|SO2|SO4
0,100,365,1,EN,1,,,,,,,"study hard and try not to eat a heavy meal before test, get some Tums",7,3,3,2,2,3,1,2,5,4,3,5,3,6,5,7,5,5,5,4,4,4,4,4,4,5,5,5,3,3,3,2,4,3,3,4,1,2,,56,3,LuckScenario_Other,LuckDimensions|EffortDimensions|AptitudeDimensions|StrategyDimensions|MoodDimensions|TaskDimensions,Q80|MP3|MP2|MP1|MP4,Q90|SO1|SO4|SO3|SO2
0,100,341,1,EN,1,I would tell her she needs to study more on the subject and help her break it down into easily understandable chunks.,8,,,,,,,3,5,5,3,4,1,1,5,4,4,6,2,7,7,7,5,5,4,3,4,3,2,4,4,4,2,5,3,4,3,2,3,4,3,4,1,1,,33,5,AptitudeScenario_Other,StrategyDimensions|TaskDimensions|MoodDimensions|LuckDimensions|EffortDimensions|AptitudeDimensions,Q80|MP3|MP2|MP1|MP4,Q90|SO1|SO3|SO4|SO2
0,100,839,1,EN,1,,,,,,,I would tell her to talk to her teacher about the last test and ask for more time on this one. I also would advise to try to figure out if she always has stomachaches when stressed or was it because of something she ate so that she can find ways to avoid this from happening again. ,9,1,3,1,2,3,2,1,7,2,3,5,2,7,5,7,4,5,4,4,4,4,4,4,4,6,5,3,3,3,3,3,3,4,3,3,2,7,,27,5,LuckScenario_Other,MoodDimensions|AptitudeDimensions|TaskDimensions|StrategyDimensions|LuckDimensions|EffortDimensions,Q80|MP1|MP2|MP3|MP4,Q90|SO4|SO2|SO3|SO1
0,100,266,1,EN,1,,,I would tell Amelia to be more attentive in class and put as much effort into studying as she can. I would tell her to look at her study materials and revise them if they are disorganized or outdated. I would offer to help her study if she needed help.,8,,,,,1,1,7,4,5,2,1,6,4,1,5,2,7,7,7,7,7,7,5,5,5,2,5,5,7,7,6,5,5,5,4,4,4,4,5,2,1,,44,6,EffortScenario_Other,TaskDimensions|MoodDimensions|EffortDimensions|AptitudeDimensions|StrategyDimensions|LuckDimensions,Q80|MP3|MP4|MP1|MP2,Q90|SO2|SO4|SO1|SO3
0,100,1034,1,EN,1,,,,,"My first advice is to find out how your friends, who get good grades, prepare for tests. Persoanlly I would try to learn the general concepts and see how they relate to specific examples. I also would only take notes for the important ideas made by the lecturer, not everything said. Simplify  what you are currently doing.",10,,,1,2,4,1,4,1,1,7,1,1,4,1,7,7,7,7,4,7,4,5,4,1,5,4,6,5,5,3,5,3,2,4,4,3,4,1,1,,67,5,StrategyScenario_Other,AptitudeDimensions|StrategyDimensions|MoodDimensions|TaskDimensions|LuckDimensions|EffortDimensions,Q80|MP2|MP1|MP3|MP4,Q90|SO4|SO1|SO2|SO3
0,100,811,1,EN,1,,,,,,,"I would tell her to try to not eat anything that will upset her stomach, try to eat something that she is used to and isn't strong, and not to do anything like take medicines or things like that.",8,4,5,4,6,4,1,2,6,5,7,6,1,7,7,7,7,1,7,4,4,4,3,4,4,3,3,5,3,5,4,3,3,3,3,3,1,5,,36,5,LuckScenario_Other,AptitudeDimensions|MoodDimensions|EffortDimensions|TaskDimensions|StrategyDimensions|LuckDimensions,Q80|MP4|MP2|MP3|MP1,Q90|SO3|SO4|SO2|SO1
0,100,463,1,EN,1,,,"I would tell her to prioritize studying. She has the materials and resources available to her to do well. It's just a matter of using them and making an effort. Ask questions if she doesn't understand. Be assertive in class. Use practice questions. Envision the outcome that she wants, which is a good grade, and be willing to take the steps to achieving that. Be accountable to somebody like a parent, and tell them when she should be studying and why, and use that for enforcement.",9,,,,,2,6,3,2,5,2,3,7,3,2,6,3,4,6,4,4,6,4,3,3,3,4,3,3,5,4,4,2,3,3,2,3,4,3,3,2,1,,38,5,EffortScenario_Other,LuckDimensions|StrategyDimensions|AptitudeDimensions|MoodDimensions|TaskDimensions|EffortDimensions,Q80|MP1|MP4|MP3|MP2,Q90|SO2|SO1|SO3|SO4
0,100,800,1,EN,1,,,,,She should use flash cards so that she can remember the topics. She should also quiz herself so that she is more familiar with material. She should also maybe participate in a study group.,8,,,4,4,3,2,4,4,5,6,5,3,4,5,7,7,7,5,6,4,3,4,4,4,3,3,4,3,4,3,3,3,4,3,4,3,3,1,5,,33,5,StrategyScenario_Other,EffortDimensions|TaskDimensions|AptitudeDimensions|StrategyDimensions|LuckDimensions|MoodDimensions,Q80|MP1|MP3|MP4|MP2,Q90|SO3|SO2|SO1|SO4
0,100,267,1,EN,1,"Study more, in a way that's hands on and practical. Solving math problems, or actually writing computer code, for example.",8,,,,,,,1,1,7,3,7,1,4,7,1,5,7,1,4,7,7,7,2,1,5,5,5,2,5,5,6,3,2,1,1,3,1,5,4,5,5,1,1,,20,4,AptitudeScenario_Other,LuckDimensions|MoodDimensions|StrategyDimensions|AptitudeDimensions|TaskDimensions|EffortDimensions,Q80|MP2|MP1|MP3|MP4,Q90|SO4|SO3|SO2|SO1
0,100,327,1,EN,1,I would offer to study with her. See where she was at in terms of understanding then go over the areas she was unclear on. I think it's only right that a friend helps out another friend. ,11,,,,,,,1,4,4,1,7,1,1,7,4,4,7,1,7,7,7,5,3,5,3,3,4,2,4,4,5,5,6,4,4,3,4,4,3,3,4,2,1,,34,5,AptitudeScenario_Other,TaskDimensions|AptitudeDimensions|EffortDimensions|StrategyDimensions|LuckDimensions|MoodDimensions,Q80|MP3|MP2|MP1|MP4,Q90|SO4|SO2|SO1|SO3
0,100,619,1,EN,1,,,,,I would be honest with her without being overly harsh. I would tell Amelia that instead of just mindlessly copying what the lecturer says she needs to take time to understand said materials so it will be easier for her.,10,,,2,4,3,1,5,1,1,7,1,2,5,2,7,6,7,5,6,4,2,3,4,3,4,4,4,2,3,5,3,3,2,4,4,4,3,2,1,,28,4,StrategyScenario_Other,EffortDimensions|TaskDimensions|AptitudeDimensions|LuckDimensions|StrategyDimensions|MoodDimensions,Q80|MP1|MP4|MP2|MP3,Q90|SO1|SO2|SO3|SO4
0,100,488,1,EN,1,,,,,,,I would tell her to try to forget about the previous bad experience.  I would tell her to not stress about the upcoming test and to get plenty of rest the night before.  I would let her know that the last time was just bad luck and that it won't happen again.,11,1,7,2,1,7,1,1,7,3,5,7,1,7,7,7,6,5,6,3,3,4,2,4,3,3,2,4,4,5,3,2,4,4,4,5,1,1,,50,5,LuckScenario_Other,StrategyDimensions|EffortDimensions|LuckDimensions|TaskDimensions|AptitudeDimensions|MoodDimensions,Q80|MP1|MP3|MP4|MP2,Q90|SO2|SO1|SO4|SO3
0,100,160,1,EN,1,,,Study hard and try to do your best. You should concentrate as well as you can.,7,,,,,4,3,4,1,4,1,1,7,6,1,3,2,7,7,7,7,7,7,3,3,4,2,4,4,4,5,5,4,4,3,3,3,4,3,3,2,"1,5",,38,5,EffortScenario_Other,EffortDimensions|AptitudeDimensions|LuckDimensions|StrategyDimensions|TaskDimensions|MoodDimensions,Q80|MP1|MP2|MP3|MP4,Q90|SO4|SO1|SO2|SO3
0,100,436,1,EN,1,,,,,I would try to explain to her my strategies for completing a test accurately.  I would also not let her know her hard work isn't in vail,10,,,3,6,2,2,6,2,1,7,7,2,2,6,2,7,7,4,6,6,4,5,5,2,4,4,7,6,2,5,4,5,4,3,3,4,3,2,1,,58,3,StrategyScenario_Other,EffortDimensions|StrategyDimensions|AptitudeDimensions|TaskDimensions|LuckDimensions|MoodDimensions,Q80|MP2|MP3|MP1|MP4,Q90|SO1|SO3|SO2|SO4
0,18,13,0,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LuckScenario_Other,,,
0,3,19,0,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18,17,0,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AptitudeScenario_Other,,,
0,18,89,0,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AptitudeScenario_Other,,,
